uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
CE,COVID,IGNORADO,"70 - 79",M,29
CE,COVID,OUTRO,"70 - 79",F,2
CE,COVID,OUTRO,"70 - 79",M,4
CE,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,76
CE,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,104
CE,COVID,VIA_PUBLICA,"70 - 79",M,1
CE,INDETERMINADA,DOMICILIO,"70 - 79",F,2
CE,INDETERMINADA,DOMICILIO,"70 - 79",M,1
CE,INDETERMINADA,HOSPITAL,"70 - 79",F,1
CE,INDETERMINADA,HOSPITAL,"70 - 79",M,4
CE,INDETERMINADA,IGNORADO,"70 - 79",F,1
CE,INDETERMINADA,IGNORADO,"70 - 79",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,31
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,39
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,82
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,80
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,7
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,13
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,3
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,13
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,16
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,2
CE,PNEUMONIA,DOMICILIO,"70 - 79",F,23
CE,PNEUMONIA,DOMICILIO,"70 - 79",M,35
CE,PNEUMONIA,HOSPITAL,"70 - 79",F,216
CE,PNEUMONIA,HOSPITAL,"70 - 79",M,286
CE,PNEUMONIA,IGNORADO,"70 - 79",F,23
CE,PNEUMONIA,IGNORADO,"70 - 79",M,25
CE,PNEUMONIA,OUTRO,"70 - 79",F,3
CE,PNEUMONIA,OUTRO,"70 - 79",M,2
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,25
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,25
CE,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
CE,SEPTICEMIA,DOMICILIO,"70 - 79",F,15
CE,SEPTICEMIA,DOMICILIO,"70 - 79",M,14
CE,SEPTICEMIA,HOSPITAL,"70 - 79",F,164
CE,SEPTICEMIA,HOSPITAL,"70 - 79",M,176
CE,SEPTICEMIA,IGNORADO,"70 - 79",F,14
CE,SEPTICEMIA,IGNORADO,"70 - 79",M,18
CE,SEPTICEMIA,OUTRO,"70 - 79",M,2
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,17
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,16
CE,SRAG,DOMICILIO,"70 - 79",F,1
CE,SRAG,DOMICILIO,"70 - 79",M,1
CE,SRAG,HOSPITAL,"70 - 79",F,40
CE,SRAG,HOSPITAL,"70 - 79",I,1
CE,SRAG,HOSPITAL,"70 - 79",M,39
CE,SRAG,IGNORADO,"70 - 79",M,5
CE,SRAG,OUTRO,"70 - 79",F,1
CE,SRAG,OUTRO,"70 - 79",M,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,9
CE,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,22
DF,OUTRAS,DOMICILIO,"70 - 79",F,67
DF,OUTRAS,DOMICILIO,"70 - 79",M,75
DF,OUTRAS,HOSPITAL,"70 - 79",F,197
DF,OUTRAS,HOSPITAL,"70 - 79",M,219
DF,OUTRAS,OUTRO,"70 - 79",F,12
DF,OUTRAS,OUTRO,"70 - 79",M,17
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,6
DF,OUTRAS,VIA_PUBLICA,"70 - 79",F,1
DF,OUTRAS,VIA_PUBLICA,"70 - 79",M,2
DF,COVID,DOMICILIO,"70 - 79",F,1
DF,COVID,DOMICILIO,"70 - 79",M,1
DF,COVID,HOSPITAL,"70 - 79",F,30
DF,COVID,HOSPITAL,"70 - 79",M,43
DF,COVID,OUTRO,"70 - 79",M,1
DF,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
DF,INDETERMINADA,DOMICILIO,"70 - 79",F,2
DF,INDETERMINADA,HOSPITAL,"70 - 79",F,3
DF,INDETERMINADA,HOSPITAL,"70 - 79",M,3
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,7
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,8
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,34
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,27
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
DF,PNEUMONIA,DOMICILIO,"70 - 79",F,3
DF,PNEUMONIA,DOMICILIO,"70 - 79",M,6
DF,PNEUMONIA,HOSPITAL,"70 - 79",F,138
DF,PNEUMONIA,HOSPITAL,"70 - 79",M,131
DF,PNEUMONIA,OUTRO,"70 - 79",F,1
DF,PNEUMONIA,OUTRO,"70 - 79",M,4
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,8
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
DF,SEPTICEMIA,DOMICILIO,"70 - 79",F,3
DF,SEPTICEMIA,DOMICILIO,"70 - 79",M,7
DF,SEPTICEMIA,HOSPITAL,"70 - 79",F,105
DF,SEPTICEMIA,HOSPITAL,"70 - 79",M,91
DF,SEPTICEMIA,OUTRO,"70 - 79",F,6
DF,SEPTICEMIA,OUTRO,"70 - 79",M,1
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
DF,SRAG,HOSPITAL,"70 - 79",F,4
DF,SRAG,HOSPITAL,"70 - 79",M,1
ES,OUTRAS,DOMICILIO,"70 - 79",F,139
ES,OUTRAS,DOMICILIO,"70 - 79",M,175
ES,OUTRAS,HOSPITAL,"70 - 79",F,312
ES,OUTRAS,HOSPITAL,"70 - 79",I,1
ES,OUTRAS,HOSPITAL,"70 - 79",M,374
ES,OUTRAS,IGNORADO,"70 - 79",F,1
ES,OUTRAS,OUTRO,"70 - 79",F,4
ES,OUTRAS,OUTRO,"70 - 79",M,12
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,24
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,29
ES,OUTRAS,VIA_PUBLICA,"70 - 79",F,3
ES,OUTRAS,VIA_PUBLICA,"70 - 79",M,6
ES,COVID,DOMICILIO,"70 - 79",F,3
ES,COVID,DOMICILIO,"70 - 79",M,2
ES,COVID,HOSPITAL,"70 - 79",F,93
ES,COVID,HOSPITAL,"70 - 79",M,141
ES,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
ES,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
ES,COVID,VIA_PUBLICA,"70 - 79",M,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,16
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,23
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,44
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,55
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,6
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
ES,PNEUMONIA,DOMICILIO,"70 - 79",F,15
ES,PNEUMONIA,DOMICILIO,"70 - 79",M,24
ES,PNEUMONIA,HOSPITAL,"70 - 79",F,152
ES,PNEUMONIA,HOSPITAL,"70 - 79",M,185
ES,PNEUMONIA,OUTRO,"70 - 79",F,2
ES,PNEUMONIA,OUTRO,"70 - 79",M,5
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,7
ES,PNEUMONIA,POSTO_SAUDE,"70 - 79",F,1
ES,SEPTICEMIA,DOMICILIO,"70 - 79",F,10
ES,SEPTICEMIA,DOMICILIO,"70 - 79",M,8
ES,SEPTICEMIA,HOSPITAL,"70 - 79",F,167
ES,SEPTICEMIA,HOSPITAL,"70 - 79",M,157
ES,SEPTICEMIA,OUTRO,"70 - 79",F,2
ES,SEPTICEMIA,OUTRO,"70 - 79",M,1
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,6
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
ES,SRAG,DOMICILIO,"70 - 79",M,1
ES,SRAG,HOSPITAL,"70 - 79",F,7
ES,SRAG,HOSPITAL,"70 - 79",M,17
GO,OUTRAS,AMBULANCIA,"70 - 79",M,1
GO,OUTRAS,DOMICILIO,"70 - 79",F,142
GO,OUTRAS,DOMICILIO,"70 - 79",M,238
GO,OUTRAS,HOSPITAL,"70 - 79",F,281
GO,OUTRAS,HOSPITAL,"70 - 79",M,377
GO,OUTRAS,IGNORADO,"70 - 79",F,14
GO,OUTRAS,IGNORADO,"70 - 79",M,17
GO,OUTRAS,OUTRO,"70 - 79",F,27
GO,OUTRAS,OUTRO,"70 - 79",M,50
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,50
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,49
GO,OUTRAS,VIA_PUBLICA,"70 - 79",F,4
GO,OUTRAS,VIA_PUBLICA,"70 - 79",M,8
GO,COVID,DOMICILIO,"70 - 79",F,2
GO,COVID,DOMICILIO,"70 - 79",M,5
GO,COVID,HOSPITAL,"70 - 79",F,24
GO,COVID,HOSPITAL,"70 - 79",M,33
GO,COVID,IGNORADO,"70 - 79",M,1
GO,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
GO,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
GO,INDETERMINADA,DOMICILIO,"70 - 79",F,2
GO,INDETERMINADA,DOMICILIO,"70 - 79",M,5
GO,INDETERMINADA,HOSPITAL,"70 - 79",F,2
GO,INDETERMINADA,HOSPITAL,"70 - 79",M,1
GO,INDETERMINADA,OUTRO,"70 - 79",F,3
GO,INDETERMINADA,OUTRO,"70 - 79",M,3
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,25
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,38
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,107
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,110
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,5
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,6
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,3
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,5
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,10
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,12
GO,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"70 - 79",M,1
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
GO,PNEUMONIA,DOMICILIO,"70 - 79",F,17
GO,PNEUMONIA,DOMICILIO,"70 - 79",M,21
GO,PNEUMONIA,HOSPITAL,"70 - 79",F,251
GO,PNEUMONIA,HOSPITAL,"70 - 79",M,284
GO,PNEUMONIA,IGNORADO,"70 - 79",F,2
GO,PNEUMONIA,IGNORADO,"70 - 79",M,6
GO,PNEUMONIA,OUTRO,"70 - 79",F,2
GO,PNEUMONIA,OUTRO,"70 - 79",M,2
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,22
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,20
GO,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
GO,SEPTICEMIA,DOMICILIO,"70 - 79",F,5
GO,SEPTICEMIA,DOMICILIO,"70 - 79",M,7
GO,SEPTICEMIA,HOSPITAL,"70 - 79",F,160
GO,SEPTICEMIA,HOSPITAL,"70 - 79",M,162
GO,SEPTICEMIA,IGNORADO,"70 - 79",F,3
GO,SEPTICEMIA,IGNORADO,"70 - 79",M,2
GO,SEPTICEMIA,OUTRO,"70 - 79",F,2
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,14
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,12
GO,SRAG,HOSPITAL,"70 - 79",F,6
GO,SRAG,HOSPITAL,"70 - 79",M,2
GO,SRAG,OUTRO,"70 - 79",F,1
GO,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
MA,OUTRAS,AMBULANCIA,"70 - 79",F,1
MA,OUTRAS,AMBULANCIA,"70 - 79",M,3
MA,OUTRAS,DOMICILIO,"70 - 79",F,173
MA,OUTRAS,DOMICILIO,"70 - 79",M,335
MA,OUTRAS,HOSPITAL,"70 - 79",F,252
MA,OUTRAS,HOSPITAL,"70 - 79",M,359
MA,OUTRAS,IGNORADO,"70 - 79",F,4
MA,OUTRAS,IGNORADO,"70 - 79",M,2
MA,OUTRAS,OUTRO,"70 - 79",F,13
MA,OUTRAS,OUTRO,"70 - 79",M,26
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,6
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,11
MA,OUTRAS,POSTO_SAUDE,"70 - 79",F,1
MA,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
MA,OUTRAS,VIA_PUBLICA,"70 - 79",F,1
MA,OUTRAS,VIA_PUBLICA,"70 - 79",M,11
MA,COVID,DOMICILIO,"70 - 79",F,4
MA,COVID,DOMICILIO,"70 - 79",M,1
MA,COVID,HOSPITAL,"70 - 79",F,64
MA,COVID,HOSPITAL,"70 - 79",M,145
MA,COVID,IGNORADO,"70 - 79",F,1
MA,COVID,IGNORADO,"70 - 79",M,3
MA,COVID,OUTRO,"70 - 79",M,2
MA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,6
MA,COVID,POSTO_SAUDE,"70 - 79",M,1
MA,COVID,VIA_PUBLICA,"70 - 79",F,1
MA,INDETERMINADA,DOMICILIO,"70 - 79",M,3
MA,INDETERMINADA,HOSPITAL,"70 - 79",F,5
MA,INDETERMINADA,HOSPITAL,"70 - 79",M,2
MA,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,14
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,39
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,68
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,97
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,2
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,6
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
MA,PNEUMONIA,DOMICILIO,"70 - 79",F,6
MA,PNEUMONIA,DOMICILIO,"70 - 79",I,1
MA,PNEUMONIA,DOMICILIO,"70 - 79",M,17
MA,PNEUMONIA,HOSPITAL,"70 - 79",F,86
MA,PNEUMONIA,HOSPITAL,"70 - 79",M,113
MA,PNEUMONIA,IGNORADO,"70 - 79",F,1
MA,PNEUMONIA,OUTRO,"70 - 79",F,2
MA,PNEUMONIA,OUTRO,"70 - 79",M,3
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
MA,SEPTICEMIA,DOMICILIO,"70 - 79",F,7
MA,SEPTICEMIA,DOMICILIO,"70 - 79",M,10
MA,SEPTICEMIA,HOSPITAL,"70 - 79",F,50
MA,SEPTICEMIA,HOSPITAL,"70 - 79",M,63
MA,SEPTICEMIA,IGNORADO,"70 - 79",F,1
MA,SEPTICEMIA,IGNORADO,"70 - 79",M,2
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
MA,SRAG,DOMICILIO,"70 - 79",F,3
MA,SRAG,DOMICILIO,"70 - 79",M,8
MA,SRAG,HOSPITAL,"70 - 79",F,37
MA,SRAG,HOSPITAL,"70 - 79",M,78
MA,SRAG,IGNORADO,"70 - 79",M,1
MA,SRAG,OUTRO,"70 - 79",F,1
MA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
MG,OUTRAS,DOMICILIO,"70 - 79",F,760
MG,OUTRAS,DOMICILIO,"70 - 79",M,1016
MG,OUTRAS,HOSPITAL,"70 - 79",F,1466
MG,OUTRAS,HOSPITAL,"70 - 79",M,1750
MG,OUTRAS,IGNORADO,"70 - 79",F,77
MG,OUTRAS,IGNORADO,"70 - 79",M,74
MG,OUTRAS,OUTRO,"70 - 79",F,46
MG,OUTRAS,OUTRO,"70 - 79",M,86
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,187
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,202
MG,OUTRAS,VIA_PUBLICA,"70 - 79",F,13
MG,OUTRAS,VIA_PUBLICA,"70 - 79",M,34
MG,COVID,DOMICILIO,"70 - 79",F,4
MG,COVID,DOMICILIO,"70 - 79",M,7
MG,COVID,HOSPITAL,"70 - 79",F,91
MG,COVID,HOSPITAL,"70 - 79",M,79
MG,COVID,IGNORADO,"70 - 79",F,2
MG,COVID,IGNORADO,"70 - 79",M,3
MG,COVID,OUTRO,"70 - 79",F,2
MG,COVID,OUTRO,"70 - 79",M,2
MG,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,8
MG,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,8
MG,INDETERMINADA,DOMICILIO,"70 - 79",F,31
MG,INDETERMINADA,DOMICILIO,"70 - 79",M,43
MG,INDETERMINADA,HOSPITAL,"70 - 79",F,29
MG,INDETERMINADA,HOSPITAL,"70 - 79",M,29
MG,INDETERMINADA,IGNORADO,"70 - 79",F,5
MG,INDETERMINADA,IGNORADO,"70 - 79",M,6
MG,INDETERMINADA,OUTRO,"70 - 79",F,3
MG,INDETERMINADA,OUTRO,"70 - 79",M,3
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,9
MG,INDETERMINADA,VIA_PUBLICA,"70 - 79",F,1
MG,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,3
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,59
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,78
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,305
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,399
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,9
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,9
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,2
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,9
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,33
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,48
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
MG,PNEUMONIA,DOMICILIO,"70 - 79",F,31
MG,PNEUMONIA,DOMICILIO,"70 - 79",M,40
MG,PNEUMONIA,HOSPITAL,"70 - 79",F,658
MG,PNEUMONIA,HOSPITAL,"70 - 79",M,857
MG,PNEUMONIA,IGNORADO,"70 - 79",F,17
MG,PNEUMONIA,IGNORADO,"70 - 79",M,15
MG,PNEUMONIA,OUTRO,"70 - 79",F,2
MG,PNEUMONIA,OUTRO,"70 - 79",M,8
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,45
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,41
MG,PNEUMONIA,VIA_PUBLICA,"70 - 79",F,2
MG,SEPTICEMIA,DOMICILIO,"70 - 79",F,17
MG,SEPTICEMIA,DOMICILIO,"70 - 79",M,12
MG,SEPTICEMIA,HOSPITAL,"70 - 79",F,780
MG,SEPTICEMIA,HOSPITAL,"70 - 79",M,767
MG,SEPTICEMIA,IGNORADO,"70 - 79",F,14
MG,SEPTICEMIA,IGNORADO,"70 - 79",M,13
MG,SEPTICEMIA,OUTRO,"70 - 79",F,4
MG,SEPTICEMIA,OUTRO,"70 - 79",M,4
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,45
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,55
MG,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,1
MG,SRAG,DOMICILIO,"70 - 79",F,2
MG,SRAG,DOMICILIO,"70 - 79",M,3
MG,SRAG,HOSPITAL,"70 - 79",F,24
MG,SRAG,HOSPITAL,"70 - 79",M,20
MG,SRAG,IGNORADO,"70 - 79",F,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
MS,OUTRAS,DOMICILIO,"70 - 79",F,80
MS,OUTRAS,DOMICILIO,"70 - 79",M,134
MS,OUTRAS,HOSPITAL,"70 - 79",F,195
MS,OUTRAS,HOSPITAL,"70 - 79",M,255
MS,OUTRAS,OUTRO,"70 - 79",F,4
MS,OUTRAS,OUTRO,"70 - 79",M,14
MS,OUTRAS,POSTO_SAUDE,"70 - 79",F,8
MS,OUTRAS,POSTO_SAUDE,"70 - 79",M,2
MS,OUTRAS,VIA_PUBLICA,"70 - 79",F,3
MS,OUTRAS,VIA_PUBLICA,"70 - 79",M,5
MS,COVID,HOSPITAL,"70 - 79",F,4
MS,COVID,HOSPITAL,"70 - 79",M,2
MS,COVID,OUTRO,"70 - 79",M,1
MS,INDETERMINADA,DOMICILIO,"70 - 79",F,1
MS,INDETERMINADA,DOMICILIO,"70 - 79",M,1
MS,INDETERMINADA,HOSPITAL,"70 - 79",F,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,11
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,9
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,51
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,41
MS,PNEUMONIA,DOMICILIO,"70 - 79",F,10
MS,PNEUMONIA,DOMICILIO,"70 - 79",M,9
MS,PNEUMONIA,HOSPITAL,"70 - 79",F,115
MS,PNEUMONIA,HOSPITAL,"70 - 79",M,162
MS,PNEUMONIA,OUTRO,"70 - 79",F,1
MS,SEPTICEMIA,DOMICILIO,"70 - 79",F,1
MS,SEPTICEMIA,DOMICILIO,"70 - 79",M,2
MS,SEPTICEMIA,HOSPITAL,"70 - 79",F,87
MS,SEPTICEMIA,HOSPITAL,"70 - 79",M,78
MS,SEPTICEMIA,OUTRO,"70 - 79",M,1
MS,SEPTICEMIA,POSTO_SAUDE,"70 - 79",F,1
MS,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,1
MS,SRAG,HOSPITAL,"70 - 79",F,1
MS,SRAG,HOSPITAL,"70 - 79",M,4
MT,OUTRAS,AMBULANCIA,"70 - 79",F,1
MT,OUTRAS,DOMICILIO,"70 - 79",F,27
MT,OUTRAS,DOMICILIO,"70 - 79",M,53
MT,OUTRAS,HOSPITAL,"70 - 79",F,71
MT,OUTRAS,HOSPITAL,"70 - 79",M,101
MT,OUTRAS,IGNORADO,"70 - 79",F,202
MT,OUTRAS,IGNORADO,"70 - 79",M,313
MT,OUTRAS,OUTRO,"70 - 79",F,6
MT,OUTRAS,OUTRO,"70 - 79",M,8
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,6
MT,OUTRAS,VIA_PUBLICA,"70 - 79",M,5
MT,COVID,HOSPITAL,"70 - 79",F,4
MT,COVID,HOSPITAL,"70 - 79",M,6
MT,INDETERMINADA,HOSPITAL,"70 - 79",M,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,4
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,19
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,23
MT,PNEUMONIA,DOMICILIO,"70 - 79",F,1
MT,PNEUMONIA,DOMICILIO,"70 - 79",M,1
MT,PNEUMONIA,HOSPITAL,"70 - 79",F,26
MT,PNEUMONIA,HOSPITAL,"70 - 79",M,51
MT,PNEUMONIA,OUTRO,"70 - 79",M,1
MT,PNEUMONIA,POSTO_SAUDE,"70 - 79",F,1
MT,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
MT,SEPTICEMIA,HOSPITAL,"70 - 79",F,27
MT,SEPTICEMIA,HOSPITAL,"70 - 79",M,37
MT,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
MT,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,1
MT,SRAG,HOSPITAL,"70 - 79",F,1
MT,SRAG,HOSPITAL,"70 - 79",M,1
